price_changes.ProductID,price_changes.WeekKey,price_changes.Channel,price_changes.Country,price_changes.OSP,price_changes.previous_CSP,price_changes.CSP
39f78245,201528,Stores,B,16.283,14.033,11.782
3a1e2948,201519,Stores,B,16.283,16.283,13.133
3a1e2948,201521,Online,B,16.283,16.283,14.483
3a1e2948,201526,Online,B,16.283,14.483,13.133
3a1e2948,201546,Stores,B,16.283,13.133,10.882
3a1e2948,201551,Online,B,16.283,13.133,10.882
3a26aa79,201517,Stores,A,21.684,21.684,18.174
3a26aa79,201517,Stores,B,18.984,18.984,16.283
3a26aa79,201519,Stores,A,21.684,18.174,14.663
3a26aa79,201519,Stores,B,18.984,16.283,13.583
3a26aa79,201522,Online,B,18.984,18.984,14.483
3a26aa79,201523,Stores,A,21.684,14.663,15.833
3a26aa79,201523,Stores,B,18.984,13.583,14.483
3a26aa79,201524,Online,B,18.984,14.483,13.583
3a26aa79,201524,Stores,A,21.684,15.833,14.663
3a26aa79,201524,Stores,B,18.984,14.483,13.583
3a26aa79,201546,Online,B,18.984,13.583,10.882
3a26aa79,201546,Stores,A,21.684,14.663,11.152
3a26aa79,201546,Stores,B,18.984,13.583,10.882
3a2c35df,201541,Online,B,14.933,15.383,14.933
3a2c35df,201552,Online,B,14.933,14.933,12.683
3a2c35df,201552,Stores,A,16.958,16.958,13.47
3a2c35df,201552,Stores,B,15.383,15.383,12.683
3a2c35df,201603,Online,B,14.933,12.683,11.782
3a2c35df,201603,Stores,A,16.958,13.47,12.304
3a2c35df,201603,Stores,B,15.383,12.683,11.782
3a406ef3,201552,Online,B,14.483,14.483,12.232
3a406ef3,201552,Stores,B,14.483,14.483,12.232
3a43d43,201519,Stores,A,12.232,12.232,11.107
3a43d43,201519,Stores,B,11.782,11.782,10.882
3a43d43,201523,Stores,A,12.232,11.107,12.232
3a43d43,201523,Stores,B,11.782,10.882,11.782
3a43d43,201524,Stores,A,12.232,12.232,11.107
3a43d43,201524,Stores,B,11.782,11.782,10.882
3a43d43,201546,Stores,A,12.232,11.107,10.261
3a43d43,201546,Stores,B,11.782,10.882,10.207
3a50c648,201525,Online,B,13.583,13.583,11.782
3a50c648,201525,Stores,A,14.483,14.483,12.232
3a50c648,201525,Stores,B,13.583,13.583,11.782
3a50c648,201546,Stores,B,13.583,11.782,10.432
3a50c648,201547,Online,B,13.583,11.782,10.432
3a62e010,201507,Stores,B,23.485,23.485,22.585
3a62e010,201512,Online,B,23.485,23.485,16.733
3a62e010,201512,Stores,B,23.485,22.585,16.733
3a62e010,201519,Online,B,22.585,16.733,14.033
3a62e010,201519,Stores,B,22.585,16.733,14.033
3a62e010,201546,Stores,B,22.585,14.033,10.432
3a6f792,201607,Online,B,25.735,25.735,17.859
3a7004c6,201606,Online,B,14.033,14.033,12.683
3a7004c6,201606,Stores,A,15.158,15.158,13.43
3a7004c6,201606,Stores,B,14.033,14.033,12.683
3a73985c,201512,Online,B,18.984,18.984,15.383
3a73985c,201516,Online,B,18.984,15.383,13.583
3a73985c,201521,Online,B,18.984,13.583,12.683
3a7f9a5e,201607,Online,B,11.782,11.782,10.882
3a7f9a5e,201607,Stores,A,12.232,12.232,11.107
3a7f9a5e,201607,Stores,B,11.782,11.782,10.882
3a8b6b0c,201519,Stores,A,14.483,14.483,12.232
3a8b6b0c,201519,Stores,B,13.583,13.583,11.782
3a8b6b0c,201523,Stores,A,14.483,12.232,14.483
3a8b6b0c,201523,Stores,B,13.583,11.782,13.583
3a8b6b0c,201524,Stores,A,14.483,14.483,12.232
3a8b6b0c,201524,Stores,B,13.583,13.583,11.782
3a8b6b0c,201528,Stores,A,14.483,12.232,11.107
3a8b6b0c,201528,Stores,B,13.583,11.782,10.882
3a8b6b0c,201547,Online,B,13.583,13.583,11.782
3a8b6b0c,201548,Online,B,13.583,11.782,10.882
3a8b6b0c,201609,Stores,A,14.483,11.107,10.545
3a8b6b0c,201609,Stores,B,13.583,10.882,10.432
3a961134,201552,Online,B,12.007,12.007,11.107
3a961134,201552,Stores,A,12.457,12.457,11.355
3a961134,201552,Stores,B,12.007,12.007,11.107
3a96cc5c,201519,Online,B,16.283,16.283,14.033
3a96cc5c,201519,Stores,A,18.084,18.084,12.872
3a96cc5c,201519,Stores,B,16.283,16.283,12.232
3a96cc5c,201523,Stores,A,18.084,12.872,15.19
3a96cc5c,201523,Stores,B,16.283,12.232,14.033
3a96cc5c,201524,Online,B,16.283,14.033,12.232
3a96cc5c,201524,Stores,A,18.084,15.19,12.872
3a96cc5c,201524,Stores,B,16.283,14.033,12.232
3a96cc5c,201546,Stores,A,18.084,12.872,10.558
3a96cc5c,201546,Stores,B,16.283,12.232,10.432
3aa13dc8,201607,Online,B,24.385,24.385,18.984
3aa13dc8,201607,Stores,A,28.661,28.661,21.653
3aa13dc8,201607,Stores,B,24.385,24.385,18.984
3ab6d45a,201607,Online,B,16.283,16.283,14.483
3ab6d45a,201607,Stores,A,18.084,18.084,15.766
3ab6d45a,201607,Stores,B,16.283,16.283,14.483
3aca6651,201519,Stores,A,13.358,13.358,11.125
3aca6651,201523,Stores,A,13.358,11.125,11.697
3aca6651,201524,Stores,A,13.358,11.697,11.125
3ad77dd6,201526,Stores,B,11.557,11.557,10.882
3ad77dd6,201546,Stores,B,11.557,10.882,10.207
3ae20ac,201512,Online,B,12.457,12.457,11.782
3ae20ac,201512,Stores,A,13.583,13.583,12.273
3ae20ac,201512,Stores,B,12.908,12.908,11.782
3ae20ac,201519,Stores,A,13.583,12.273,11.125
3ae20ac,201519,Stores,B,12.908,11.782,10.882
3ae20ac,201520,Online,B,12.908,11.782,10.882
3ae20ac,201546,Stores,A,13.583,11.125,10.266
3ae20ac,201546,Stores,B,12.908,10.882,10.207
3af65084,201546,Stores,B,27.986,27.986,12.232
3b02063a,201552,Online,B,11.782,11.782,10.882
3b02063a,201552,Stores,A,12.232,12.232,11.107
3b02063a,201552,Stores,B,11.782,11.782,10.882
3b18c7b8,201522,Online,B,11.782,11.782,10.882
3b29c1e2,201519,Stores,A,11.107,11.107,10.545
3b29c1e2,201519,Stores,B,10.882,10.882,10.432
3b29c1e2,201546,Stores,A,11.107,10.545,10.261
3b29c1e2,201546,Stores,B,10.882,10.432,10.207
3b2dd813,201519,Online,B,11.782,11.782,11.107
3b2dd813,201519,Stores,A,12.232,12.232,11.386
3b2dd813,201526,Stores,A,12.232,11.386,10.824
3b2dd813,201546,Stores,A,12.232,10.824,10.261
3b2ec7e2,201519,Stores,B,12.908,12.908,10.882
3b2ec7e2,201523,Stores,B,12.908,10.882,12.908
3b2ec7e2,201524,Stores,B,12.908,12.908,10.882
3b2ec7e2,201546,Stores,B,12.908,10.882,10.207
3b2ff68,201601,Online,B,21.234,21.234,15.383
3b2ff68,201601,Stores,B,21.234,21.234,15.383
3b2ff68,201609,Stores,B,21.234,15.383,14.033
3b325781,201507,Online,B,21.234,21.234,16.733
3b325781,201512,Online,B,21.234,16.733,14.033
3b325781,201516,Online,B,21.234,14.033,13.133
3b325781,201518,Online,B,21.234,13.133,14.033
3b325781,201519,Online,B,21.234,14.033,13.133
3b325781,201546,Online,B,21.234,13.133,10
3b3bc1f1,201521,Online,B,17.183,17.183,14.033
3b3bc1f1,201603,Online,B,17.183,14.033,13.583
3b5977fa,201552,Stores,A,18.084,18.084,14.033
3b5977fa,201552,Stores,B,16.283,16.283,13.133
3b5977fa,201609,Stores,A,18.084,14.033,12.872
3b5977fa,201609,Stores,B,16.283,13.133,12.232
3b5f7b42,201552,Online,B,18.084,18.084,14.483
3b5f7b42,201552,Stores,A,20.334,20.334,15.73
3b5f7b42,201552,Stores,B,18.084,18.084,14.483
3b610a31,201607,Online,B,15.383,15.383,12.683
3b610a31,201607,Stores,A,16.958,16.958,13.47
3b610a31,201607,Stores,B,15.383,15.383,12.683
3b6185a3,201552,Online,B,18.084,18.084,14.483
3b6185a3,201552,Stores,B,18.084,18.084,14.483
3b6185a3,201603,Online,B,18.084,14.483,12.683
3b6185a3,201603,Stores,B,18.084,14.483,12.683
3b6809de,201607,Online,B,13.583,13.583,12.232
3b6809de,201607,Stores,A,14.483,14.483,12.795
3b6809de,201607,Stores,B,13.583,13.583,12.232
3b6809de,201609,Online,B,13.583,12.232,11.332
3b6809de,201609,Stores,A,14.483,12.795,11.67
3b6809de,201609,Stores,B,13.583,12.232,11.332
3b69d103,201607,Stores,A,12.232,12.232,11.107
3b69d103,201607,Stores,B,11.782,11.782,10.882
3b7513e6,201519,Stores,A,14.258,14.258,12.548
3b7513e6,201519,Stores,B,13.358,13.358,12.007
3b7513e6,201521,Online,B,12.908,12.908,12.007
3b7513e6,201532,Stores,A,14.258,12.548,11.121
3b7513e6,201532,Stores,B,13.358,12.007,10.882
3b7513e6,201535,Online,B,13.358,12.007,10.882
3b7aedad,201526,Online,B,16.733,16.733,13.133
3b872a9c,201507,Stores,B,25.735,25.735,18.984
3b872a9c,201519,Stores,B,25.735,18.984,15.383
3b872a9c,201523,Stores,B,25.735,15.383,18.984
3b872a9c,201524,Stores,B,25.735,18.984,15.383
3b872a9c,201546,Stores,B,25.735,15.383,10.882
3b876db4,201607,Online,B,11.782,11.782,10.882
3b876db4,201607,Stores,A,12.232,12.232,11.107
3b876db4,201607,Stores,B,11.782,11.782,10.882
3b99523b,201519,Stores,B,13.583,13.583,12.232
3b99523b,201526,Stores,B,13.583,12.232,11.107
3bbaad68,201603,Online,B,27.085,27.085,23.485
3bc20bca,201517,Stores,A,18.084,18.084,14.033
3bc20bca,201519,Stores,A,18.084,14.033,12.872
3bc20bca,201523,Stores,A,18.084,12.872,14.033
3bc20bca,201524,Stores,A,18.084,14.033,12.872
3bc20bca,201546,Stores,A,18.084,12.872,10.558
3bc8b22,201519,Stores,B,15.383,15.383,12.683
3bc8b22,201523,Stores,B,15.383,12.683,15.383
3bc8b22,201524,Online,B,15.383,15.383,12.683
3bc8b22,201524,Stores,B,15.383,15.383,12.683
3bc8b22,201546,Stores,B,15.383,12.683,10.432
3bc8b22,201551,Online,B,15.383,12.683,10.432
3bd8d6c2,201525,Online,B,15.383,15.383,12.683
3bd9012a,201512,Online,B,15.383,15.383,12.683
3bd9012a,201516,Online,B,15.383,12.683,11.332
3bd9012a,201518,Online,B,15.383,11.332,12.683
3bd9012a,201519,Online,B,15.383,12.683,11.332
3bd9012a,201538,Online,B,15.383,11.332,12.683
3bd9012a,201539,Online,B,15.383,12.683,11.332
3becce89,201519,Stores,B,17.183,17.183,12.232
3becce89,201521,Online,B,17.183,17.183,13.583
3becce89,201523,Stores,B,17.183,12.232,13.583
3becce89,201524,Stores,B,17.183,13.583,12.232
3becce89,201525,Online,B,17.183,13.583,12.232
3bf0d6bf,201521,Online,B,11.782,11.782,10.882
3bfda0f7,201512,Online,B,13.583,13.583,12.232
3bfda0f7,201512,Stores,B,13.583,13.583,12.232
3c053cce,201519,Online,B,18.984,18.984,15.383
3c053cce,201523,Online,B,18.984,15.383,18.984
3c053cce,201524,Online,B,18.984,18.984,15.383
3c060584,201517,Online,B,13.583,13.583,11.782
3c060584,201517,Stores,A,14.483,14.483,12.232
3c060584,201517,Stores,B,13.583,13.583,11.782
3c060584,201546,Stores,B,13.583,11.782,10.432
3c2adc87,201512,Stores,A,19.209,19.209,15.172
3c2adc87,201516,Stores,A,19.209,15.172,13.439
3c2ce194,201552,Online,B,12.232,12.232,11.332
3c2ce194,201552,Stores,A,12.908,12.908,11.737
3c2ce194,201552,Stores,B,12.232,12.232,11.332
3c34fe10,201519,Online,B,15.383,15.383,13.583
3c34fe10,201519,Stores,A,16.958,16.958,14.865
3c34fe10,201519,Stores,B,15.383,15.383,13.583
3c34fe10,201528,Online,B,15.383,13.583,11.332
3c34fe10,201528,Stores,A,16.958,14.865,11.809
3c34fe10,201528,Stores,B,15.383,13.583,11.332
3c3e4757,201601,Online,B,19.434,20.334,19.434
3c3f7db5,201519,Online,B,18.984,18.984,15.383
3c3f7db5,201519,Stores,B,18.984,18.984,12.683
3c3f7db5,201530,Online,B,18.984,15.383,12.683
3c3f7db5,201531,Online,B,18.984,12.683,15.383
3c3f7db5,201532,Online,B,18.984,15.383,12.683
3c3f7db5,201538,Online,B,18.984,12.683,15.383
3c3f7db5,201539,Online,B,18.984,15.383,12.683
3c56ddbd,201519,Stores,B,18.984,18.984,13.583
3c56ddbd,201520,Online,B,18.984,18.984,14.483
3c56ddbd,201523,Stores,B,18.984,13.583,14.483
3c56ddbd,201524,Stores,B,18.984,14.483,13.583
3c56ddbd,201525,Online,B,18.984,14.483,13.583
3c56ddbd,201528,Online,B,18.984,13.583,14.483
3c56ddbd,201529,Online,B,18.984,14.483,13.583
3c56ddbd,201543,Online,B,18.984,13.583,14.483
3c56ddbd,201601,Online,B,18.984,14.483,13.583
3c6bc92c,201552,Online,B,18.084,18.084,15.383
3c6bc92c,201552,Stores,A,20.334,20.334,15.158
3c6bc92c,201552,Stores,B,18.084,18.084,14.033
3c6bc92c,201603,Online,B,18.084,15.383,14.033
3c6bc92c,201609,Online,B,18.084,14.033,12.683
3c6bc92c,201609,Stores,A,20.334,15.158,13.43
3c6bc92c,201609,Stores,B,18.084,14.033,12.683
3c7d98c7,201552,Online,B,12.683,12.683,11.332
3c7d98c7,201552,Stores,A,13.358,13.358,11.67
3c7d98c7,201552,Stores,B,12.683,12.683,11.332
3c9b9c6e,201519,Stores,B,14.483,14.483,12.232
3caa0c0e,201552,Online,B,17.183,17.183,14.483
3caa0c0e,201552,Stores,A,19.209,19.209,15.748
3caa0c0e,201552,Stores,B,17.183,17.183,14.483
3caf45d2,201519,Stores,B,13.133,13.133,10.882
3caf45d2,201523,Stores,B,13.133,10.882,13.133
3caf45d2,201524,Stores,B,13.133,13.133,10.882
3caf45d2,201544,Online,B,13.133,13.133,10.882
3caf46,201552,Stores,A,19.209,19.209,14.078
3caf46,201552,Stores,B,17.183,17.183,13.133
3caf46,201603,Stores,A,19.209,14.078,12.908
3caf46,201603,Stores,B,17.183,13.133,12.232
3cbc4d01,201519,Stores,A,13.358,13.358,11.152
3cbc4d01,201519,Stores,B,12.683,12.683,10.882
3cbc4d01,201521,Online,B,12.232,12.232,11.107
3cbc4d01,201523,Stores,A,13.358,11.152,11.445
3cbc4d01,201523,Stores,B,12.683,10.882,11.107
3cbc4d01,201524,Stores,A,13.358,11.445,11.152
3cbc4d01,201524,Stores,B,12.683,11.107,10.882
3cbc4d01,201536,Online,B,12.683,11.107,10.882
3cbc4d01,201546,Stores,A,13.358,11.152,10.275
3cbc4d01,201546,Stores,B,12.683,10.882,10.207
3cbc4d01,201609,Online,B,12.683,10.882,10.207
3cbe36f,201519,Stores,B,12.007,12.007,10.432
3cbe36f,201523,Stores,B,12.007,10.432,12.007
3cbe36f,201524,Stores,B,12.007,12.007,10.432
3cc4f57d,201552,Online,B,15.383,15.383,12.683
3cc4f57d,201552,Stores,A,16.958,16.958,13.47
3cc4f57d,201552,Stores,B,15.383,15.383,12.683
3cc4f57d,201603,Online,B,15.383,12.683,11.557
3cc4f57d,201603,Stores,A,16.958,13.47,12.016
3cc4f57d,201603,Stores,B,15.383,12.683,11.557
3cc999e0,201521,Online,B,12.683,12.683,10.882
3ccc1a33,201607,Online,B,16.283,16.283,13.133
3ccc1a33,201607,Stores,B,16.283,16.283,13.133
3cd814d9,201521,Online,B,12.232,12.232,11.332
3cd814d9,201522,Online,B,13.133,11.332,10.882
3cd814d9,201523,Online,B,12.232,10.882,11.332
3cd814d9,201524,Online,B,13.133,11.332,10.882
3cd814d9,201552,Online,B,12.232,10.882,11.332
3cdb954f,201512,Online,B,14.483,14.483,12.683
3cdb954f,201512,Stores,A,15.833,15.833,13.493
3cdb954f,201512,Stores,B,14.483,14.483,12.683
3cdb954f,201516,Online,B,14.483,12.683,11.782
3cdb954f,201516,Stores,A,15.833,13.493,12.322
3cdb954f,201516,Stores,B,14.483,12.683,11.782
3cdb954f,201518,Online,B,14.483,11.782,12.683
3cdb954f,201519,Online,B,14.483,12.683,11.782
3d0e3e5e,201607,Online,B,18.084,18.084,14.033
3d0e3e5e,201607,Stores,A,20.334,20.334,15.158
3d0e3e5e,201607,Stores,B,18.084,18.084,14.033
3d0e3e5e,201609,Online,B,18.084,14.033,12.683
3d0e3e5e,201609,Stores,A,20.334,15.158,13.43
3d0e3e5e,201609,Stores,B,18.084,14.033,12.683
3d1035,201519,Stores,B,17.183,17.183,12.683
3d1035,201523,Stores,B,17.183,12.683,13.583
3d1035,201524,Stores,B,17.183,13.583,12.683
3d1035,201546,Stores,B,17.183,12.683,10
3d232e02,201552,Online,B,13.583,13.583,11.782
3d232e02,201552,Stores,A,14.483,14.483,12.232
3d232e02,201552,Stores,B,13.583,13.583,11.782
3d2362a5,201507,Online,B,15.383,15.383,12.683
3d2362a5,201511,Stores,B,15.383,15.383,12.683
3d2362a5,201516,Stores,B,15.383,12.683,11.782
3d2362a5,201518,Online,B,15.383,12.683,11.782
3d2362a5,201521,Online,B,15.383,11.782,12.683
3d2362a5,201522,Online,B,15.383,12.683,11.782
3d2582e6,201517,Stores,B,18.984,18.984,14.483
3d29b379,201519,Stores,B,17.183,17.183,13.133
3d3df38a,201552,Online,B,14.483,14.483,12.007
3d3df38a,201552,Stores,A,15.833,15.833,12.615
3d3df38a,201552,Stores,B,14.483,14.483,12.007
3d3df38a,201603,Online,B,14.483,12.007,11.332
3d3df38a,201603,Stores,A,15.833,12.615,11.737
3d3df38a,201603,Stores,B,14.483,12.007,11.332
3d415eaf,201519,Stores,B,16.283,16.283,13.133
3d415eaf,201520,Stores,A,18.084,18.084,14.033
3d415eaf,201523,Stores,A,18.084,14.033,18.084
3d415eaf,201523,Stores,B,16.283,13.133,16.283
3d415eaf,201524,Stores,A,18.084,18.084,14.033
3d415eaf,201524,Stores,B,16.283,16.283,13.133
3d415eaf,201546,Stores,A,18.084,14.033,11.139
3d415eaf,201546,Stores,B,16.283,13.133,10.882
3d481f86,201607,Online,B,24.385,24.385,16.733
3d481f86,201607,Stores,B,24.385,24.385,16.733
3d481f86,201609,Online,B,24.385,16.733,14.483
3d481f86,201609,Stores,B,24.385,16.733,14.483
3d4b0027,201606,Online,B,19.884,19.884,15.383
3d4b0027,201606,Stores,A,22.81,22.81,16.976
3d4b0027,201606,Stores,B,19.884,19.884,15.383
3d4b0027,201609,Online,B,19.884,15.383,14.483
3d4b0027,201609,Stores,A,22.81,16.976,15.811
3d4b0027,201609,Stores,B,19.884,15.383,14.483
3d57b238,201519,Stores,A,21.684,21.684,15.833
3d57b238,201519,Stores,B,18.984,18.984,14.483
3d57b238,201523,Stores,A,21.684,15.833,17.003
3d57b238,201523,Stores,B,18.984,14.483,15.383
3d57b238,201524,Stores,A,21.684,17.003,15.833
3d57b238,201524,Stores,B,18.984,15.383,14.483
3d57b238,201532,Stores,A,21.684,15.833,12.322
3d57b238,201532,Stores,B,18.984,14.483,11.782
3d85cf49,201519,Online,B,13.583,13.583,11.782
3d85cf49,201519,Stores,A,14.483,14.483,12.723
3d85cf49,201519,Stores,B,13.583,13.583,11.782
3d85cf49,201526,Stores,A,14.483,12.723,11.35
3d85cf49,201526,Stores,B,13.583,11.782,10.882
3d9cd363,201552,Online,B,15.383,15.383,12.683
3d9cd363,201552,Stores,B,15.383,15.383,12.683
3da5e6be,201606,Stores,A,18.759,18.759,14.663
3da5e6be,201606,Stores,B,16.733,16.733,13.583
3dc33833,201519,Online,B,19.884,19.884,16.733
3dc33833,201519,Stores,B,19.884,19.884,13.133
3dc33833,201521,Online,B,19.884,16.733,14.483
3dc33833,201525,Online,B,19.884,14.483,13.133
3dc33833,201546,Online,B,19.884,13.133,14.483
3dc33833,201547,Online,B,19.884,14.483,13.133
3dce507,201519,Online,B,16.283,16.283,12.683
3dce507,201519,Stores,A,18.084,18.084,13.452
3dce507,201519,Stores,B,16.283,16.283,12.683
3dce507,201523,Stores,A,18.084,13.452,14.609
3dce507,201523,Stores,B,16.283,12.683,13.583
3dce507,201524,Stores,A,18.084,14.609,13.452
3dce507,201524,Stores,B,16.283,13.583,12.683
3dce507,201528,Stores,A,18.084,13.452,12.295
3dce507,201528,Stores,B,16.283,12.683,11.782
3dce507,201606,Online,B,16.283,12.683,11.782
3e01517e,201517,Stores,A,12.908,12.908,11.737
3e01517e,201517,Stores,B,12.232,12.232,11.332
3e133223,201607,Online,B,11.557,11.557,10.657
3e133223,201607,Stores,A,12.007,12.007,10.995
3e133223,201607,Stores,B,11.557,11.557,10.657
3e1f12f2,201512,Online,B,17.183,17.183,13.583
3e1f12f2,201512,Stores,B,17.183,17.183,13.583
3e1f12f2,201519,Online,B,17.183,13.583,11.782
3e1f12f2,201519,Stores,B,17.183,13.583,11.782
3e1f88c4,201530,Online,B,16.283,16.283,13.133
3e1f88c4,201530,Stores,B,16.283,16.283,13.133
3e1f88c4,201546,Stores,B,16.283,13.133,10.882
3e27e576,201525,Stores,B,13.583,13.583,11.782
3e306157,201541,Online,B,17.183,18.084,17.183
3e306157,201552,Online,B,17.183,17.183,14.483
3e306157,201552,Stores,A,20.334,20.334,15.806
3e306157,201552,Stores,B,18.084,18.084,14.483
3e31f150,201517,Stores,B,21.234,21.234,16.283
3e31f150,201519,Stores,B,21.234,16.283,13.133
3e31f150,201523,Stores,B,21.234,13.133,16.283
3e31f150,201524,Stores,B,21.234,16.283,13.133
3e3a92b2,201607,Online,B,14.483,14.483,12.232
3e3a92b2,201607,Stores,A,15.833,15.833,12.908
3e3a92b2,201607,Stores,B,14.483,14.483,12.232
3e4d7c6e,201524,Online,B,18.984,18.984,14.483
3e4d7c6e,201550,Online,B,18.984,14.483,10.882
3e504108,201521,Online,B,16.283,16.283,14.483
3e504108,201544,Online,B,16.283,14.483,13.133
3e518947,201517,Stores,B,16.283,16.283,13.133
3e518947,201519,Stores,B,16.283,13.133,12.232
3e518947,201523,Stores,B,16.283,12.232,13.133
3e518947,201524,Stores,B,16.283,13.133,12.232
3e5308fc,201519,Online,B,14.483,14.483,12.232
3e5308fc,201519,Stores,A,16.958,16.958,11.737
3e5308fc,201519,Stores,B,15.383,15.383,11.332
3e5308fc,201520,Online,B,15.383,12.232,11.332
3e5308fc,201521,Online,B,14.483,11.332,12.232
3e5308fc,201522,Online,B,15.383,12.232,11.332
3e5308fc,201523,Online,B,14.483,11.332,12.232
3e5308fc,201523,Stores,A,16.958,11.737,12.03
3e5308fc,201523,Stores,B,15.383,11.332,11.557
3e5308fc,201524,Online,B,15.383,12.232,11.332
3e5308fc,201524,Stores,A,16.958,12.03,11.737
3e5308fc,201524,Stores,B,15.383,11.557,11.332
3e5308fc,201527,Online,B,14.483,11.332,12.232
3e5308fc,201528,Online,B,15.383,12.232,11.332
3e5308fc,201531,Online,B,14.483,11.332,12.232
3e5308fc,201535,Online,B,15.383,12.232,11.332
3e5de707,201552,Online,B,13.583,13.583,12.232
3e5de707,201552,Stores,A,14.483,14.483,12.795
3e5de707,201552,Stores,B,13.583,13.583,12.232
3e5de707,201609,Online,B,13.583,12.232,11.107
3e5de707,201609,Stores,A,14.483,12.795,11.386
3e5de707,201609,Stores,B,13.583,12.232,11.107
3e68629a,201551,Online,B,15.383,15.383,14.483
3e68629a,201551,Stores,A,16.958,16.958,15.833
3e68629a,201551,Stores,B,15.383,15.383,14.483
3e68629a,201552,Online,B,15.383,14.483,12.683
3e68629a,201552,Stores,A,16.958,15.833,13.47
3e68629a,201552,Stores,B,15.383,14.483,12.683
3e68629a,201603,Online,B,15.383,12.683,11.782
3e68629a,201603,Stores,A,16.958,13.47,12.304
3e68629a,201603,Stores,B,15.383,12.683,11.782
3e71b846,201516,Stores,A,16.283,16.283,12.908
3e71b846,201516,Stores,B,14.933,14.933,12.232
3e71b846,201519,Stores,A,16.283,12.908,11.737
3e71b846,201519,Stores,B,14.933,12.232,11.332
3e71b846,201523,Stores,A,16.283,11.737,12.908
3e71b846,201523,Stores,B,14.933,11.332,12.232
3e71b846,201524,Stores,A,16.283,12.908,11.737
3e71b846,201524,Stores,B,14.933,12.232,11.332
3e71b846,201546,Stores,A,16.283,11.737,10.275
3e71b846,201546,Stores,B,14.933,11.332,10.207
3e7a7241,201519,Online,B,12.683,12.683,11.782
3e7a7241,201519,Stores,A,13.358,13.358,11.67
3e7a7241,201519,Stores,B,12.683,12.683,11.332
3e7a7241,201521,Online,B,12.683,11.782,11.332
3e7a7241,201528,Online,B,12.683,11.332,10.432
3e7a7241,201528,Stores,A,13.358,11.67,10.545
3e7a7241,201528,Stores,B,12.683,11.332,10.432
3e8898af,201519,Stores,A,14.483,14.483,11.67
3e8898af,201519,Stores,B,13.583,13.583,11.332
3e8898af,201523,Stores,A,14.483,11.67,12.795
3e8898af,201523,Stores,B,13.583,11.332,12.232
3e8898af,201524,Stores,A,14.483,12.795,11.67
3e8898af,201524,Stores,B,13.583,12.232,11.332
3e8898af,201546,Stores,A,14.483,11.67,10.261
3e8898af,201546,Stores,B,13.583,11.332,10.207
3e88a1e9,201522,Online,B,18.084,18.084,15.383
3e88a1e9,201603,Online,B,18.084,15.383,12.683
3e88a1e9,201605,Online,B,18.084,12.683,12.232
3e968b1a,201519,Stores,B,18.084,18.084,15.383
3e968b1a,201521,Online,B,18.084,18.084,15.383
3e968b1a,201546,Stores,B,18.084,15.383,10.882
3e968b1a,201605,Online,B,18.084,15.383,10.882
3e9cc894,201516,Online,B,13.583,13.583,12.232
3e9cc894,201517,Stores,A,14.483,14.483,12.232
3e9cc894,201517,Stores,B,13.583,13.583,11.782
3e9cc894,201525,Online,B,13.583,12.232,11.332
3e9cc894,201525,Stores,A,14.483,12.232,11.67
3e9cc894,201525,Stores,B,13.583,11.782,11.332
3e9cc894,201546,Stores,A,14.483,11.67,10.261
3e9cc894,201546,Stores,B,13.583,11.332,10.207
3e9cc894,201552,Online,B,13.583,11.332,12.232
3ea363a9,201519,Stores,B,21.234,21.234,13.133
3ea363a9,201522,Online,B,21.234,21.234,15.383
3ea363a9,201523,Stores,B,21.234,13.133,15.383
3ea363a9,201524,Online,B,21.234,15.383,13.133
3ea363a9,201524,Stores,B,21.234,15.383,13.133
3eb2eac1,201519,Stores,A,12.908,12.908,11.152
3eb2eac1,201523,Stores,A,12.908,11.152,12.908
3eb2eac1,201524,Stores,A,12.908,12.908,11.152
3eb2eac1,201546,Stores,A,12.908,11.152,10.275
3eb5f2bb,201606,Online,B,19.884,19.884,16.733
3eb5f2bb,201606,Stores,A,22.81,22.81,18.727
3eb5f2bb,201606,Stores,B,19.884,19.884,16.733
3eba832c,201526,Online,B,18.984,18.984,14.483
3ec416cf,201517,Stores,A,15.833,15.833,14.078
3ec416cf,201517,Stores,B,14.483,14.483,13.133
3ec416cf,201522,Online,B,14.483,14.483,13.133
3ec416cf,201524,Online,B,14.483,13.133,11.332
3ec416cf,201525,Online,B,14.483,11.332,13.133
3ec416cf,201528,Online,B,14.483,13.133,11.332
3ec416cf,201528,Stores,A,15.833,14.078,11.737
3ec416cf,201528,Stores,B,14.483,13.133,11.332
3ec4c596,201607,Stores,A,15.833,15.833,12.908
3ec4c596,201607,Stores,B,14.483,14.483,12.232
3ec4c596,201609,Stores,A,15.833,12.908,11.737
3ec4c596,201609,Stores,B,14.483,12.232,11.332
3ec8464b,201519,Online,B,14.483,14.483,12.683
3ec8464b,201519,Stores,A,15.833,15.833,12.908
3ec8464b,201519,Stores,B,14.483,14.483,12.232
3ec8464b,201521,Online,B,14.483,12.683,12.232
3ec8464b,201522,Online,B,14.483,12.232,12.683
3ec8464b,201523,Stores,A,15.833,12.908,13.493
3ec8464b,201523,Stores,B,14.483,12.232,12.683
3ec8464b,201524,Stores,A,15.833,13.493,12.908
3ec8464b,201524,Stores,B,14.483,12.683,12.232
3ec8464b,201525,Online,B,14.483,12.683,12.232
